id,name,race_number,date,venue,start_time
2062,3歳以上C4ー3,4,2024年10月8日,13回門別4日目 (馬齢),16:15
2063,2歳3組,5,2024年10月8日,13回門別4日目 (見込),16:45
2064,3歳以上C4ー2,6,2024年10月8日,13回門別4日目 (馬齢),17:20
2065,3歳以上C4ー2,7,2024年10月8日,13回門別4日目 (馬齢),17:55
2066,3歳以上C3ー2C4,8,2024年10月8日,13回門別4日目 (馬齢),18:25
2067,3歳以上C3ー2C4,9,2024年10月8日,13回門別4日目 (馬齢),18:55
2068,十勝軽種馬農業協同組,10,2024年10月8日,13回門別4日目 (馬齢),19:30
2069,ダイモンジソウ特別,11,2024年10月8日,13回門別4日目 (別定),20:05
2070,月形樺戸博物館特別,12,2024年10月8日,13回門別4日目 (別定),20:40
2071,C2四組,1,2024年10月8日,8回盛岡3日目,11:50
2072,C2三組,2,2024年10月8日,8回盛岡3日目,12:20
2073,C2二組,3,2024年10月8日,8回盛岡3日目,12:55
2074,C2一組,4,2024年10月8日,8回盛岡3日目,13:30
2075,2歳,5,2024年10月8日,8回盛岡3日目,14:05
2076,2歳,6,2024年10月8日,8回盛岡3日目,14:35
2077,B2五組,7,2024年10月8日,8回盛岡3日目,15:10
2078,B2四組,8,2024年10月8日,8回盛岡3日目,15:50
2079,B2三組,9,2024年10月8日,8回盛岡3日目,16:30
2080,B2,10,2024年10月8日,8回盛岡3日目,17:05
2081,B1二組,11,2024年10月8日,8回盛岡3日目,17:40
2082,ハダル賞,12,2024年10月8日,8回盛岡3日目,18:15
2083,鈴虫賞,1,2024年10月8日,8回川崎2日目,14:45
2084,切通賞,2,2024年10月8日,8回川崎2日目 (別定),15:15
2085,四面楚歌賞,3,2024年10月8日,8回川崎2日目,15:55
2086,YJSトライアルラウ,4,2024年10月8日,8回川崎2日目 (別定),16:25
2087,天王山賞,5,2024年10月8日,8回川崎2日目,16:55
2088,YJSトライアルラウ,6,2024年10月8日,8回川崎2日目 (別定),17:30
2089,西御門賞,7,2024年10月8日,8回川崎2日目,18:05
2090,小町,8,2024年10月8日,8回川崎2日目 (別定),18:35
2091,二階堂賞,9,2024年10月8日,8回川崎2日目,19:05
2092,第39回やまびこ祭り,10,2024年10月8日,8回川崎2日目,19:40
2093,サルビアカップ,11,2024年10月8日,8回川崎2日目 牝(別定),20:15
2094,教養センター騎手候補,12,2024年10月8日,8回川崎2日目,20:50
2095,4AP夜部門記念杯,1,2024年10月8日,14回金沢4日目 (定量),11:55
2096,C15　特別編成,2,2024年10月8日,14回金沢4日目 (定量),12:30
2097,C14　特別編成,3,2024年10月8日,14回金沢4日目 (定量),13:05
2098,孔雀草賞,4,2024年10月8日,14回金沢4日目 牝(馬齢),13:40
2099,竜胆特別,5,2024年10月8日,14回金沢4日目 (定量),14:15
2100,C13　特別編成,6,2024年10月8日,14回金沢4日目 (定量),14:50
2101,アングラー北川洋記念,7,2024年10月8日,14回金沢4日目 (定量),15:25
2102,能登半島地震復興応援,8,2024年10月8日,14回金沢4日目 (定量),16:00
2103,B25,9,2024年10月8日,14回金沢4日目 (定量),16:35
2104,濃厚な海の恵み金沢香,10,2024年10月8日,14回金沢4日目 (定量),17:10
2105,金沢競馬C1プレミア,11,2024年10月8日,14回金沢4日目 (定量),17:45
2106,楽天ポイントでネット,12,2024年10月8日,14回金沢4日目 (別定),18:20
2107,C24組,1,2024年10月8日,11回笠松1日目 (馬齢),10:55
2108,好きです笠松競馬,2,2024年10月8日,11回笠松1日目 (馬齢),11:30
2109,裏表のない素敵な人で,3,2024年10月8日,11回笠松1日目 (馬齢),12:05
2110,笠松けいば秋まつりま,4,2024年10月8日,11回笠松1日目 (馬齢),12:40
2111,拓哉・舞奈結婚おめで,5,2024年10月8日,11回笠松1日目 (馬齢),13:15
2112,C20組,6,2024年10月8日,11回笠松1日目 (馬齢),13:50
2113,C19組,7,2024年10月8日,11回笠松1日目 (馬齢),14:25
2114,C18組,8,2024年10月8日,11回笠松1日目 (馬齢),15:00
2115,ハギ特別,9,2024年10月8日,11回笠松1日目 (馬齢),15:35
2116,キク特別,10,2024年10月8日,11回笠松1日目 (馬齢),16:10
2117,C2,1,2024年10月7日,8回盛岡2日目,11:50
2118,C2,2,2024年10月7日,8回盛岡2日目,12:25
2119,C2七組,3,2024年10月7日,8回盛岡2日目,13:00
2120,C2六組,4,2024年10月7日,8回盛岡2日目,13:35
2121,C2五組,5,2024年10月7日,8回盛岡2日目,14:10
2122,2歳,6,2024年10月7日,8回盛岡2日目,14:45
2123,2歳,7,2024年10月7日,8回盛岡2日目,15:20
2124,B2,8,2024年10月7日,8回盛岡2日目,15:50
2125,B2,9,2024年10月7日,8回盛岡2日目,16:25
2126,カウスアウストラリス,10,2024年10月7日,8回盛岡2日目,17:05
2127,リギル賞,11,2024年10月7日,8回盛岡2日目,17:40
2128,夢・希望未来へ前進,12,2024年10月7日,8回盛岡2日目,18:15
2129,2歳5,1,2024年10月7日,8回川崎1日目,15:00
2130,3歳4,2,2024年10月7日,8回川崎1日目,15:30
2131,2歳4,3,2024年10月7日,8回川崎1日目,16:00
2132,蝗賞,4,2024年10月7日,8回川崎1日目,16:30
2133,御成賞,5,2024年10月7日,8回川崎1日目,17:00
2134,C2十二　十三,6,2024年10月7日,8回川崎1日目,17:30
2135,秋雷賞,7,2024年10月7日,8回川崎1日目,18:00
2136,団子菊賞,8,2024年10月7日,8回川崎1日目,18:30
2137,めいどいんおおいそ賞,9,2024年10月7日,8回川崎1日目,19:05
2138,恋するなぎさ灯台賞,10,2024年10月7日,8回川崎1日目,19:40
2139,大磯まつり2024特,11,2024年10月7日,8回川崎1日目 (別定),20:15
2140,扇ガ谷賞,12,2024年10月7日,8回川崎1日目,20:50
2141,黒柴小雪17歳おめで,1,2024年10月7日,13回帯広(ば)6日目 140万円未満 (規定),14:35
2142,まいたそ生誕記念,2,2024年10月7日,13回帯広(ば)6日目 (規定),15:10
2143,祝灘谷光紗ちゃん☆誕,3,2024年10月7日,13回帯広(ば)6日目 (規定),15:40
2144,杏珠ちゃんハーフバー,4,2024年10月7日,13回帯広(ば)6日目 (規定),16:15
2145,小野寺家来場記念,5,2024年10月7日,13回帯広(ば)6日目 (規定),16:45
2146,愛犬ルル誕生日記念,6,2024年10月7日,13回帯広(ば)6日目 240万円未満 (規定),17:20
2147,ほんま・かいなかいな,7,2024年10月7日,13回帯広(ば)6日目 240万円未満 (規定),17:55
2148,私の夫爆誕記念,8,2024年10月7日,13回帯広(ば)6日目 330万円未満 (規定),18:25
2149,10月11日は林綾子,9,2024年10月7日,13回帯広(ば)6日目 450万円未満 (規定),18:55
2150,第2回竜馬・あかり結,10,2024年10月7日,13回帯広(ば)6日目 450万円未満 (規定),19:25
2151,寒露特別,11,2024年10月7日,13回帯広(ば)6日目 900万円未満 (規定),20:00
2152,B4ー3,12,2024年10月7日,13回帯広(ば)6日目 330万円未満 (規定),20:35
2153,2歳未勝利,1,2024年10月6日,4回新潟2日目 2歳未勝利 [指](馬齢),09:50
2154,2歳未勝利,2,2024年10月6日,4回新潟2日目 2歳未勝利 [指](馬齢),10:20
2155,3歳以上1勝クラス,3,2024年10月6日,4回新潟2日目 3歳以上1勝クラス 牝[指](定量),10:50
2156,障害3歳以上未勝利,4,2024年10月6日,4回新潟2日目 障害3歳以上未勝利 (定量),11:20
2157,2歳新馬,5,2024年10月6日,4回新潟2日目 2歳新馬 (混)[指](馬齢),12:10
2158,2歳未勝利,6,2024年10月6日,4回新潟2日目 2歳未勝利 (混)[指](馬齢),12:40
2159,3歳以上1勝クラス,7,2024年10月6日,4回新潟2日目 3歳以上1勝クラス 見習騎手(定量),13:10
2160,3歳以上1勝クラス,8,2024年10月6日,4回新潟2日目 3歳以上1勝クラス [指](定量),13:40
2161,萬代橋特別(1勝),9,2024年10月6日,4回新潟2日目 3歳以上1勝クラス (混)[指](定量),14:15
2162,寺泊特別(2勝),10,2024年10月6日,4回新潟2日目 3歳以上2勝クラス (混)(特指)(定量),14:50
2163,トルマリンステークス(3勝),11,2024年10月6日,4回新潟2日目 3歳以上3勝クラス (混) 牝(特指)(定量),15:25
2164,3歳以上1勝クラス,12,2024年10月6日,4回新潟2日目 3歳以上1勝クラス (混)[指](定量),16:01
2165,2歳未勝利,1,2024年10月6日,4回東京2日目 2歳未勝利 [指](馬齢),10:10
2166,2歳未勝利,2,2024年10月6日,4回東京2日目 2歳未勝利 (混)[指](馬齢),10:40
2167,2歳新馬,3,2024年10月6日,4回東京2日目 2歳新馬 (混)[指](馬齢),11:10
2168,2歳新馬,4,2024年10月6日,4回東京2日目 2歳新馬 (混)[指](馬齢),11:40
2169,2歳新馬,5,2024年10月6日,4回東京2日目 2歳新馬 [指](馬齢),12:30
2170,3歳以上1勝クラス,6,2024年10月6日,4回東京2日目 3歳以上1勝クラス 牝[指](定量),13:00
2171,3歳以上1勝クラス,7,2024年10月6日,4回東京2日目 3歳以上1勝クラス [指](定量),13:30
2172,3歳以上2勝クラス,8,2024年10月6日,4回東京2日目 3歳以上2勝クラス (混)[指](定量),14:01
2173,昇仙峡ステークス(3勝),9,2024年10月6日,4回東京2日目 3歳以上3勝クラス (混)(特指)(定量),14:35
2174,グリーンチャンネルC(L),10,2024年10月6日,4回東京2日目 3歳以上オープン (国際)(特指)(別定),15:10
2175,第75回毎日王冠(GII),11,2024年10月6日,4回東京2日目 3歳以上オープン (国際)(指)(別定),15:45
2176,3歳以上2勝クラス,12,2024年10月6日,4回東京2日目 3歳以上2勝クラス (混)[指](定量),16:25
2177,2歳未勝利,1,2024年10月6日,5回京都2日目 2歳未勝利 [指](馬齢),10:01
2178,2歳未勝利,2,2024年10月6日,5回京都2日目 2歳未勝利 (混)[指](馬齢),10:30
2179,2歳新馬,3,2024年10月6日,5回京都2日目 2歳新馬 [指](馬齢),11:00
2180,2歳新馬,4,2024年10月6日,5回京都2日目 2歳新馬 牝[指](馬齢),11:30
2181,2歳新馬,5,2024年10月6日,5回京都2日目 2歳新馬 (混)[指](馬齢),12:20
2182,3歳以上1勝クラス,6,2024年10月6日,5回京都2日目 3歳以上1勝クラス [指](定量),12:50
2183,3歳以上1勝クラス,7,2024年10月6日,5回京都2日目 3歳以上1勝クラス (混)[指](定量),13:20
2184,3歳以上2勝クラス,8,2024年10月6日,5回京都2日目 3歳以上2勝クラス 牝[指](定量),13:50
2185,長岡京ステークス(3勝),9,2024年10月6日,5回京都2日目 3歳以上3勝クラス (混)(特指)(定量),14:25
2186,藤森ステークス(OP),10,2024年10月6日,5回京都2日目 3歳以上オープン (国際)(特指)(別定),15:01
2187,第59回京都大賞典(GII),11,2024年10月6日,5回京都2日目 3歳以上オープン (国際)(指)(別定),15:35
2188,3歳以上2勝クラス,12,2024年10月6日,5回京都2日目 3歳以上2勝クラス (混)[指](定量),16:10
2189,C2,1,2024年10月6日,8回盛岡1日目,12:25
2190,C2十一組,2,2024年10月6日,8回盛岡1日目,13:00
2191,C2十一組,3,2024年10月6日,8回盛岡1日目,13:35
2192,C2十組,4,2024年10月6日,8回盛岡1日目,14:10
2193,C2九組,5,2024年10月6日,8回盛岡1日目,14:45
2194,青森県畜産協会バスツ,6,2024年10月6日,8回盛岡1日目,15:20
2195,B2二組,7,2024年10月6日,8回盛岡1日目,15:55
2196,オッズパーク賞,8,2024年10月6日,8回盛岡1日目,16:30
2197,イギリス海岸賞,9,2024年10月6日,8回盛岡1日目,17:05
2198,ペルセウス賞,10,2024年10月6日,8回盛岡1日目,17:40
2199,第2回ネクストスター盛岡(重賞),11,2024年10月6日,8回盛岡1日目 (定量),18:15
2200,2歳ー5,1,2024年10月6日,8回高知6日目 (馬齢),14:55
2201,第3回Q太郎爆誕特別,2,2024年10月6日,8回高知6日目 (馬齢),15:30
2202,2歳ー3,3,2024年10月6日,8回高知6日目 (馬齢),16:05
2203,C3ー6,4,2024年10月6日,8回高知6日目 (見込),16:35
2204,福山競馬記念特別,5,2024年10月6日,8回高知6日目 (見込),17:05
2205,C1ー4,6,2024年10月6日,8回高知6日目 (見込),17:35
2206,JRA認定潮菊特別,7,2024年10月6日,8回高知6日目 (見込),18:10
2207,C1ー3,8,2024年10月6日,8回高知6日目 (見込),18:45
2208,木下智史の凱旋門特別,9,2024年10月6日,8回高知6日目 (見込),19:20
2209,ガーベラ特別,10,2024年10月6日,8回高知6日目 (見込),19:50
2210,小金滝特別,11,2024年10月6日,8回高知6日目 (見込),20:20
2211,ファイナルレース,12,2024年10月6日,8回高知6日目 (見込),20:50
2212,C2ー26組,1,2024年10月6日,13回佐賀1日目 (馬齢),15:05
2213,C2ー25組,2,2024年10月6日,13回佐賀1日目 (馬齢),15:40
2214,C2ー24組,3,2024年10月6日,13回佐賀1日目 (馬齢),16:20
2215,チャレンジシリーズ,4,2024年10月6日,13回佐賀1日目 (馬齢),16:55
2216,2歳ー2組,5,2024年10月6日,13回佐賀1日目 (馬齢),17:30
2217,第12回カペラ賞(重賞),6,2024年10月6日,13回佐賀1日目 (馬齢),18:05
2218,C1ー4組,7,2024年10月6日,13回佐賀1日目 (馬齢),18:40
2219,寒露賞,8,2024年10月6日,13回佐賀1日目 (馬齢),19:10
2220,KYUSHUDREA,9,2024年10月6日,13回佐賀1日目 (馬齢),19:40
2221,長崎街道佐賀宿特選,10,2024年10月6日,13回佐賀1日目 (馬齢),20:10
2222,SAGAリベンジャー,11,2024年10月6日,13回佐賀1日目 (馬齢),20:40
2223,第20回十勝食肉まつ,1,2024年10月6日,13回帯広(ば)5日目 140万円未満 (規定),14:30
2224,ジュ・ニーナかわいい,2,2024年10月6日,13回帯広(ば)5日目 (規定),15:00
2225,慎太☆美里結婚おめで,3,2024年10月6日,13回帯広(ば)5日目 (規定),15:35
2226,我らのオカン幸恵爆誕,4,2024年10月6日,13回帯広(ば)5日目 (規定),16:15
2227,孝広・あかり結婚記念,5,2024年10月6日,13回帯広(ば)5日目 240万円未満 (規定),16:45
2228,稲荷いろは生誕記念,6,2024年10月6日,13回帯広(ば)5日目 330万円未満 (規定),17:20
2229,蓮さんいつもありがと,7,2024年10月6日,13回帯広(ば)5日目 (規定),17:55
2230,第67回久枝生誕記念,8,2024年10月6日,13回帯広(ば)5日目 450万円未満 (規定),18:30
2231,RY・MH合同誕生記,9,2024年10月6日,13回帯広(ば)5日目 450万円未満 (規定),19:00
2232,よしき&ゆかり永遠の,10,2024年10月6日,13回帯広(ば)5日目 570万円未満 (規定),19:30
2233,田山産業ばん馬大会記,11,2024年10月6日,13回帯広(ば)5日目 (規定),20:00
2234,B1ー3,12,2024年10月6日,13回帯広(ば)5日目 750万円未満 (規定),20:30
2235,障害3歳以上オープン,1,2024年10月5日,4回新潟1日目 障害3歳以上オープン (混)(別定),09:50
2236,2歳未勝利,2,2024年10月5日,4回新潟1日目 2歳未勝利 (混)(馬齢),10:25
2237,3歳以上1勝クラス,3,2024年10月5日,4回新潟1日目 3歳以上1勝クラス (定量),10:55
2238,障害3歳以上未勝利,4,2024年10月5日,4回新潟1日目 障害3歳以上未勝利 (混)(定量),11:25
2239,2歳新馬,5,2024年10月5日,4回新潟1日目 2歳新馬 (混)(馬齢),12:15
2240,2歳未勝利,6,2024年10月5日,4回新潟1日目 2歳未勝利 (馬齢),12:45
2241,3歳以上1勝クラス,7,2024年10月5日,4回新潟1日目 3歳以上1勝クラス 見習騎手(定量),13:15
2242,3歳以上1勝クラス,8,2024年10月5日,4回新潟1日目 3歳以上1勝クラス (定量),13:45
2243,松浜特別(1勝),9,2024年10月5日,4回新潟1日目 3歳以上1勝クラス (定量),14:15
2244,聖籠特別(1勝),10,2024年10月5日,4回新潟1日目 3歳以上1勝クラス (混)(定量),14:50
2245,鳥屋野特別(2勝),11,2024年10月5日,4回新潟1日目 3歳以上2勝クラス (ハンデ),15:25
2246,3歳以上1勝クラス,12,2024年10月5日,4回新潟1日目 3歳以上1勝クラス (定量),16:01
2247,2歳未勝利,1,2024年10月5日,4回東京1日目 2歳未勝利 [指](馬齢),10:15
2248,2歳未勝利,2,2024年10月5日,4回東京1日目 2歳未勝利 (混)[指](馬齢),10:45
2249,2歳未勝利,3,2024年10月5日,4回東京1日目 2歳未勝利 [指](馬齢),11:15
2250,2歳新馬,4,2024年10月5日,4回東京1日目 2歳新馬 牝[指](馬齢),11:45
2251,2歳新馬,5,2024年10月5日,4回東京1日目 2歳新馬 (混)[指](馬齢),12:35
2252,3歳以上1勝クラス,6,2024年10月5日,4回東京1日目 3歳以上1勝クラス (混)[指](定量),13:05
2253,3歳以上1勝クラス,7,2024年10月5日,4回東京1日目 3歳以上1勝クラス (混)[指](定量),13:35
2254,3歳以上1勝クラス,8,2024年10月5日,4回東京1日目 3歳以上1勝クラス (混)[指](定量),14:05
2255,tvk賞(2勝),9,2024年10月5日,4回東京1日目 3歳以上2勝クラス (混)(特指)(定量),14:35
2256,赤富士ステークス(3勝),10,2024年10月5日,4回東京1日目 3歳以上3勝クラス (混)[指](ハンデ),15:10
2257,第10回サウジアラビアRC(GIII),11,2024年10月5日,4回東京1日目 2歳オープン (国際)(特指)(馬齢),15:45
2258,3歳以上2勝クラス,12,2024年10月5日,4回東京1日目 3歳以上2勝クラス (混)[指](定量),16:25
2259,2歳未勝利,1,2024年10月5日,5回京都1日目 2歳未勝利 (混)[指](馬齢),10:01
2260,2歳未勝利,2,2024年10月5日,5回京都1日目 2歳未勝利 [指](馬齢),10:35
2261,2歳未勝利,3,2024年10月5日,5回京都1日目 2歳未勝利 (混)[指](馬齢),11:05
2262,2歳新馬,4,2024年10月5日,5回京都1日目 2歳新馬 (混)[指](馬齢),11:35
2263,2歳新馬,5,2024年10月5日,5回京都1日目 2歳新馬 [指](馬齢),12:25
2264,3歳以上1勝クラス,6,2024年10月5日,5回京都1日目 3歳以上1勝クラス [指](定量),12:55
2265,3歳以上1勝クラス,7,2024年10月5日,5回京都1日目 3歳以上1勝クラス (混)[指](定量),13:25
2266,3歳以上2勝クラス,8,2024年10月5日,5回京都1日目 3歳以上2勝クラス (混)[指](定量),13:55
2267,りんどう賞(1勝),9,2024年10月5日,5回京都1日目 2歳1勝クラス (混) 牝(特指)(馬齢),14:25
2268,大山崎ステークス(3勝),10,2024年10月5日,5回京都1日目 3歳以上3勝クラス (混)(特指)(定量),15:01
2269,夕刊フジ杯オパールS(L),11,2024年10月5日,5回京都1日目 3歳以上オープン (国際)(特指)(ハンデ),15:35
2270,3歳以上2勝クラス,12,2024年10月5日,5回京都1日目 3歳以上2勝クラス (混)(特指)(定量),16:10
