20241120211010110,202411202110101,1716206156,2800921496,10,366.8,11.0,466.0,-1.0,NULL,11.0,7,54.0,1:01.2,6,12,39.1
20241120211010112,202411202110101,1101382732,2081136637,12,93.5,9.0,450.0,4.0,NULL,12.0,8,56.0,1:01.6,2,6,41.2
20241120211010205,202411202110102,1085524537,2493524735,5,3.7,2.0,519.0,15.0,50.0,1.0,5,56.0,1:36.9,,7-7-1,38.5
20241120211010207,202411202110102,1171117237,2709635488,7,1.4,1.0,456.0,18.0,17.5,2.0,6,54.0,1:37.9,5,3-1-3,39.8
20241120211010209,202411202110102,1185442920,2444921566,9,8.5,3.0,498.0,10.0,10.0,3.0,7,56.0,1:39.1,6,8-6-5,40.8
20241120211010201,202411202110102,1335714480,2495024735,1,223.5,11.0,416.0,-13.0,7.5,4.0,1,53.0,1:39.4,1.1/2,1-2-2,41.3
20241120211010212,202411202110102,1290357547,2800921496,12,54.1,6.0,486.0,20.0,5.0,5.0,8,56.0,1:39.5,クビ,6-4-4,41.3
20241120211010208,202411202110102,1660687750,2286519968,8,24.5,5.0,452.0,-6.0,NULL,6.0,6,54.0,1:40.1,3,5-5-6,41.8
20241120211010203,202411202110102,1906353318,2547520108,3,294.4,12.0,494.0,-4.0,NULL,7.0,3,56.0,1:40.7,3,10-10-10,41.2
20241120211010211,202411202110102,1915284040,2106933909,11,96.5,8.0,390.0,-11.0,NULL,8.0,8,52.0,1:40.8,1/2,9-9-8,42.0
20241120211010210,202411202110102,1003998412,2795736637,10,78.8,7.0,479.0,-6.0,NULL,9.0,7,53.0,1:40.8,アタマ,11-11-9,40.9
20241120211010204,202411202110102,1638527830,2859731456,4,165.2,9.0,451.0,-2.0,NULL,10.0,4,54.0,1:41.0,3/4,4-8-7,42.4
20241120211010202,202411202110102,1276141447,2602022823,2,15.5,4.0,498.0,32.0,NULL,11.0,2,54.0,1:41.7,3,2-3-11,43.5
20241120211010206,202411202110102,1256497457,2434427193,6,180.2,10.0,486.0,-37.0,NULL,12.0,5,56.0,1:47.2,大,12-12-12,47.1
20241120211010305,202411202110103,1112980885,2103324449,5,2.8,1.0,533.0,1.0,50.0,1.0,5,56.0,1:39.7,,10-9-5,40.4
20241120211010308,202411202110103,1426796478,2081136637,8,3.6,2.0,432.0,2.0,17.5,2.0,6,54.0,1:39.7,アタマ,1-1-1,40.9
20241120211010301,202411202110103,1078309245,2434427193,1,8.1,3.0,508.0,-7.0,10.0,3.0,1,56.0,1:39.9,1,8-8-4,40.6
